435506
4112852
75865
40483287
439392
4038838
441840
437312
321588
3655971
320136
4224259
74124
4023316
435569
201603
73842
4249170
197506
4180794
372328
4170137
141960
4090854
375252
443767
200174
4133001
135930
4102560
444035
197675
199876
199078
201820
201254
80665
443388
433968
4104522
443583
4114605
193460
4130852
444207
379019
31610
30753
376208
443784
443392
4147164
193666
45763653
378161
4134597
254068
31602
316866
320128
440069
4209423
443783
4028244
443568
443398
81902
4331815
201093
4029043
433595
4309070
75128
4151202
4090615
4172024
440921
4168335
444220
4042501
378416
4174977
435789
432588
321876
4291592
4319447
200219
4010024
443951
76725
444112
444118
443411
133468
133857
433778
40482959
133547
137057
4153882
374313
36716859
4048236
196734
197032
76191
444190
440985
4012101
30133
4105773
79768
80187
139057
135858
432250
432545
4112878
4021667
77630
4344498
4094284
375527
4134454
193254
4149084
44783029
437779
4159863
196738
197605
4053584
4051956
438112
4290837
444089
4028062
4132088
318443
40479625
4275722
312349
318169
80180
4227449
441788
36715556
134057
4029816
256451
260139
433524
440448
198124
4242411
73553
374364
319844
312327
73008
75347
132356
37016130
4150129
444221
73847
77030
81251
194526
4094683
75909
4347300
30437
373432
138239
4041256
444209
4155297
4189640
374366
43531411
321887
312336
4112853
4152156
201337
444131
4185758
4324765
4095203
4096682
198400
4246665
4189293
4095643
4080762
444211
442564
444090
4102735
4181859
432453
4085075
4181583
195977
81175
194997
77960
197672
4111953
444363
36714559
443730
4044391
133835
4049417
375545
381295
4179314
36715557
72986
443343
141253
140673
374801
197331
4301471
80502
439777
4280354
75635
4196986
31057
4226263
140214
4152341
36715956
4323893
4043671
4178956
4030518
25297
24660
443883
4028367
376337
4301699
376125
4265426
4129898
4021773
375807
4318985
441542
442077
201340
4101468
4011630
381591
4132093
201826
4025024
72618
4134296
4217894
4006969
253549
134730
439664
42872384
80951
40491001
315286
4119942
4187067
257907
4186898
253506
255848
378523
201891
197913
255919
4178545
381854
378756
132706
4080305
252662
260131
78162
4079560
442121
138463
4247371
42536747
4182969
4018852
376961
40481424
4041287
433701
4241110
440371
434621
444115
4311853
141094
137213
133141
432586
40483111
4063381
136779
134222
77358
4182643
4244662
4157453
436670
440066
443420
4320824
435613
4047781
315643
4275423
444130
4048393
201618
46273183
4097451
77635
4131439
4196358
4116964
134453
192671
4338544
24134
4116810
81303
74052
196151
45772120
443600
4172530
24969
46271527
4318404
312339
193871
443524
4027369
321052
4098854
442259
4269221
4300157
4140510
373499
440409
4184117
442983
4320791
4131598
436096
4200298
443723
136610
444200
4043349
78831
77162
4302474
444208
4234997
4077969
436074
4185607
75053
4174520
437515
4022922
137275
4320821
4134730
4132080
4152163
4238682
4154799
29735
201627
195321
43021868
442264
4344264
433753
4109691
435227
4276360
80809
4180312
4300118
444206
40482662
373718
196158
193262
4042503
